server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
212.60.92.134:60001,1773107501.1141243,1.228,500093.92818683235,0.5000939281868323,76782,21,305505,305.505,483,3,7,3,18446744073709551615,79955,10,mycc
212.60.92.134:60001,1773107502.343245,2.457,782243.7417852597,0.7822437417852597,196966,23,306822,306.822,114,0,16,0,18446744073709551615,103654,11,mycc
212.60.92.134:60001,1773107504.3908274,4.505,695860.6444375953,0.6958606444375953,375070,24,306471,306.471,1597,2,42,2,18446744073709551615,101722,12,mycc
212.60.92.134:60001,1773107505.5181608,5.632,852872.8038695714,0.8528728038695714,495254,26,299707,299.707,14482,6,55,6,18446744073709551615,89286,13,mycc
212.60.92.134:60001,1773107506.6464982,6.761,893179.6596857113,0.8931796596857112,621230,28,273368,273.368,19920,2,68,2,18446744073709551615,132099,14,mycc
212.60.92.134:60001,1773107508.5899494,8.704,1090777.0861031048,1.0907770861031048,886214,31,265906,265.906,1712,5,90,5,18446744073709551615,136002,15,mycc
212.60.92.134:60001,1773107510.4330335,10.547,1294734.1925431297,1.2947341925431297,1184502,33,281657,281.657,10876,1,115,1,18446744073709551615,162225,16,mycc
212.60.92.134:60001,1773107512.4824097,12.597,1266149.1519038514,1.2661491519038515,1508854,36,285094,285.094,2436,6,152,6,18446744073709551615,152210,18,mycc
212.60.92.134:60001,1773107513.9156306,14.03,1761983.839748849,1.761983839748849,1824518,39,299220,299.22,15392,1,174,1,18446744073709551615,178991,19,mycc
212.60.92.134:60001,1773107515.7777076,15.892,1455716.3872735838,1.4557163872735839,2163350,41,222188,222.188,1642,2,215,2,18446744073709551615,216833,20,mycc
212.60.92.134:60001,1773107517.2185333,17.333,1728564.391020014,1.728564391020014,2474670,44,235582,235.582,11652,6,241,6,18446744073709551615,237562,22,mycc
212.60.92.134:60001,1773107518.6473718,18.762,1880889.9788889773,1.8808899788889772,2810606,47,236630,236.63,7232,9,281,9,18446744073709551615,210661,23,mycc
212.60.92.134:60001,1773107520.0597923,20.174,2181605.2482007034,2.1816052482007033,3195774,50,258943,258.943,5229,4,322,4,18446744073709551615,255690,25,mycc
212.60.92.134:60001,1773107522.1069815,22.221,2031397.9418731702,2.0313979418731702,3715606,53,259522,259.522,4860,10,384,10,18446744073709551615,243647,26,mycc
212.60.92.134:60001,1773107523.4048426,23.519,1312041.7901368646,1.3120417901368646,3928462,56,223449,223.449,1487,4,424,4,18446744073709551615,312423,27,mycc
212.60.92.134:60001,1773107525.1020062,25.216,2832584.938432967,2.8325849384329667,4529382,58,237686,237.686,13167,3,473,3,18446744073709551615,235119,29,mycc
212.60.92.134:60001,1773107526.4091213,26.523,2685266.247134578,2.685266247134578,4968126,60,299581,299.581,1505,6,511,6,18446744073709551615,260306,30,mycc
212.60.92.134:60001,1773107527.7390366,27.853,2020796.3846184048,2.020796384618405,5304062,61,298200,298.2,10417,15,560,15,18446744073709551615,219204,30,mycc
212.60.92.134:60001,1773107529.6893492,29.804,1823445.1101160801,1.8234451101160802,5748598,63,305783,305.783,1286,10,620,10,18446744073709551615,245680,31,mycc
